Pos	Rate	Type
239	0.0	A. tumefaciens
234	0.0	A. tumefaciens
235	0.0	A. tumefaciens
236	0.0	A. tumefaciens
237	0.0	A. tumefaciens
230	0.0	A. tumefaciens
231	0.0	A. tumefaciens
232	0.0	A. tumefaciens
233	0.0	A. tumefaciens
1	0.0	A. tumefaciens
155	0.0	A. tumefaciens
146	0.0	A. tumefaciens
147	0.0	A. tumefaciens
144	3.50434538828e-05	A. tumefaciens
145	0.0	A. tumefaciens
142	0.0	A. tumefaciens
143	0.0	A. tumefaciens
140	0.0	A. tumefaciens
141	7.04920344001e-05	A. tumefaciens
612	0.0	A. tumefaciens
613	0.0	A. tumefaciens
610	0.000140056022409	A. tumefaciens
611	0.0	A. tumefaciens
616	0.0	A. tumefaciens
617	0.0	A. tumefaciens
614	0.0	A. tumefaciens
149	0.0	A. tumefaciens
912	0.0	A. tumefaciens
46	0.0	A. tumefaciens
154	0.0	A. tumefaciens
948	0.0	A. tumefaciens
949	0.0	A. tumefaciens
946	0.0	A. tumefaciens
947	0.0	A. tumefaciens
944	0.0	A. tumefaciens
945	0.0	A. tumefaciens
942	0.0	A. tumefaciens
943	0.0	A. tumefaciens
940	0.0	A. tumefaciens
941	0.0	A. tumefaciens
689	0.0	A. tumefaciens
688	0.0	A. tumefaciens
685	0.0	A. tumefaciens
684	0.0	A. tumefaciens
687	0.0	A. tumefaciens
516	0.0	A. tumefaciens
681	0.0	A. tumefaciens
680	0.0	A. tumefaciens
683	0.0	A. tumefaciens
125	0.0	A. tumefaciens
623	0.0	A. tumefaciens
622	0.0	A. tumefaciens
133	0.0	A. tumefaciens
132	0.0	A. tumefaciens
131	0.0	A. tumefaciens
130	0.0	A. tumefaciens
498	0.0	A. tumefaciens
499	2.89754288363e-05	A. tumefaciens
135	0.0	A. tumefaciens
134	0.0	A. tumefaciens
494	0.0	A. tumefaciens
495	3.49552572707e-05	A. tumefaciens
139	0.0	A. tumefaciens
138	6.34517766497e-05	A. tumefaciens
490	0.0	A. tumefaciens
491	0.0	A. tumefaciens
492	0.0	A. tumefaciens
493	0.0	A. tumefaciens
24	0.0	A. tumefaciens
25	0.0	A. tumefaciens
26	0.0	A. tumefaciens
27	0.0	A. tumefaciens
20	0.0	A. tumefaciens
21	0.0	A. tumefaciens
22	0.0	A. tumefaciens
23	0.0	A. tumefaciens
28	0.0	A. tumefaciens
29	0.0	A. tumefaciens
137	0.0	A. tumefaciens
407	0.0	A. tumefaciens
406	0.0	A. tumefaciens
405	0.0	A. tumefaciens
404	0.0	A. tumefaciens
403	0.0	A. tumefaciens
402	0.0	A. tumefaciens
401	0.0	A. tumefaciens
400	0.0	A. tumefaciens
933	0.0	A. tumefaciens
932	0.0	A. tumefaciens
931	0.0	A. tumefaciens
930	0.0	A. tumefaciens
937	0.0	A. tumefaciens
936	0.0	A. tumefaciens
409	0.0	A. tumefaciens
408	0.0	A. tumefaciens
628	0.0	A. tumefaciens
758	0.0	A. tumefaciens
415	0.0	A. tumefaciens
379	0.0	A. tumefaciens
378	6.74581759309e-05	A. tumefaciens
829	0.0	A. tumefaciens
828	0.0	A. tumefaciens
371	0.0	A. tumefaciens
824	0.0	A. tumefaciens
827	0.0	A. tumefaciens
372	0.0	A. tumefaciens
821	0.0	A. tumefaciens
820	0.0	A. tumefaciens
823	0.0	A. tumefaciens
822	0.0	A. tumefaciens
605	0.0	A. tumefaciens
708	0.0	A. tumefaciens
709	0.0	A. tumefaciens
704	0.0	A. tumefaciens
705	0.0	A. tumefaciens
706	0.0	A. tumefaciens
707	0.0	A. tumefaciens
700	0.0	A. tumefaciens
618	0.0	A. tumefaciens
702	0.0	A. tumefaciens
703	0.0	A. tumefaciens
393	0.0	A. tumefaciens
392	0.0	A. tumefaciens
88	0.0	A. tumefaciens
390	0.0	A. tumefaciens
397	0.0	A. tumefaciens
396	0.0	A. tumefaciens
395	0.0	A. tumefaciens
394	0.0	A. tumefaciens
82	0.0	A. tumefaciens
83	0.0	A. tumefaciens
399	0.0	A. tumefaciens
398	0.0	A. tumefaciens
86	0.0	A. tumefaciens
87	6.79347826087e-05	A. tumefaciens
84	0.0	A. tumefaciens
85	0.0	A. tumefaciens
797	0.0	A. tumefaciens
796	0.0	A. tumefaciens
795	0.0	A. tumefaciens
794	0.0	A. tumefaciens
793	0.0	A. tumefaciens
792	0.0	A. tumefaciens
791	0.0	A. tumefaciens
790	0.0	A. tumefaciens
799	0.0	A. tumefaciens
798	0.0	A. tumefaciens
7	0.0	A. tumefaciens
607	0.0	A. tumefaciens
586	0.0	A. tumefaciens
587	0.0	A. tumefaciens
584	0.0	A. tumefaciens
585	0.0	A. tumefaciens
582	0.0	A. tumefaciens
583	0.0	A. tumefaciens
580	0.0	A. tumefaciens
581	0.0	A. tumefaciens
588	0.0	A. tumefaciens
589	0.0	A. tumefaciens
245	0.0	A. tumefaciens
244	0.0	A. tumefaciens
247	0.0	A. tumefaciens
246	5.64588979223e-05	A. tumefaciens
241	0.0	A. tumefaciens
240	0.0	A. tumefaciens
243	0.0	A. tumefaciens
242	0.0	A. tumefaciens
615	0.0	A. tumefaciens
249	7.17360114778e-05	A. tumefaciens
248	0.0	A. tumefaciens
818	0.0	A. tumefaciens
418	0.0	A. tumefaciens
970	0.0	A. tumefaciens
419	0.0	A. tumefaciens
519	0.0	A. tumefaciens
518	0.0	A. tumefaciens
511	0.0	A. tumefaciens
510	0.0	A. tumefaciens
513	0.0	A. tumefaciens
512	0.0	A. tumefaciens
515	0.0	A. tumefaciens
514	0.0	A. tumefaciens
517	0.0	A. tumefaciens
1000	0.0	A. tumefaciens
458	0.0	A. tumefaciens
459	0.0	A. tumefaciens
621	0.0	A. tumefaciens
44	0.0	A. tumefaciens
627	0.0	A. tumefaciens
626	0.0	A. tumefaciens
625	0.0	A. tumefaciens
624	0.0	A. tumefaciens
450	0.0	A. tumefaciens
451	0.0	A. tumefaciens
452	0.0	A. tumefaciens
453	0.0	A. tumefaciens
454	0.0	A. tumefaciens
455	0.0	A. tumefaciens
456	0.0	A. tumefaciens
457	0.0	A. tumefaciens
179	0.0	A. tumefaciens
178	0.0	A. tumefaciens
177	0.0	A. tumefaciens
176	0.0	A. tumefaciens
175	0.0	A. tumefaciens
174	2.31653076353e-05	A. tumefaciens
173	0.0	A. tumefaciens
172	0.0	A. tumefaciens
171	0.0	A. tumefaciens
170	0.0	A. tumefaciens
977	0.0	A. tumefaciens
656	0.0	A. tumefaciens
975	0.0	A. tumefaciens
974	0.0	A. tumefaciens
973	0.0	A. tumefaciens
972	0.0	A. tumefaciens
971	0.0	A. tumefaciens
183	0.0	A. tumefaciens
654	0.0	A. tumefaciens
979	0.0	A. tumefaciens
978	0.0	A. tumefaciens
182	0.0	A. tumefaciens
657	0.0	A. tumefaciens
180	0.0	A. tumefaciens
181	0.0	A. tumefaciens
186	0.0	A. tumefaciens
653	0.0	A. tumefaciens
184	0.0	A. tumefaciens
185	0.0	A. tumefaciens
652	0.0	A. tumefaciens
188	0.0	A. tumefaciens
189	0.0	A. tumefaciens
658	0.0	A. tumefaciens
187	0.0	A. tumefaciens
650	0.0	A. tumefaciens
651	0.0	A. tumefaciens
11	0.0	A. tumefaciens
10	0.0	A. tumefaciens
13	0.0	A. tumefaciens
12	0.0	A. tumefaciens
15	0.0	A. tumefaciens
14	0.0	A. tumefaciens
17	0.0	A. tumefaciens
16	0.0	A. tumefaciens
19	0.0	A. tumefaciens
18	0.0	A. tumefaciens
863	0.0	A. tumefaciens
862	0.0	A. tumefaciens
865	0.0	A. tumefaciens
864	0.0	A. tumefaciens
867	0.0	A. tumefaciens
354	0.0	A. tumefaciens
938	0.0	A. tumefaciens
659	0.0	A. tumefaciens
883	0.0	A. tumefaciens
882	0.0	A. tumefaciens
881	0.0	A. tumefaciens
880	0.0	A. tumefaciens
887	0.0	A. tumefaciens
886	0.0	A. tumefaciens
885	0.0	A. tumefaciens
884	0.0	A. tumefaciens
928	0.0	A. tumefaciens
889	0.0	A. tumefaciens
888	0.0	A. tumefaciens
45	0.0	A. tumefaciens
929	0.0	A. tumefaciens
355	0.0	A. tumefaciens
322	0.0	A. tumefaciens
323	0.0	A. tumefaciens
320	0.0	A. tumefaciens
321	0.0	A. tumefaciens
326	0.0	A. tumefaciens
327	0.0	A. tumefaciens
324	0.0	A. tumefaciens
325	0.0	A. tumefaciens
328	0.0	A. tumefaciens
329	0.0	A. tumefaciens
759	0.0	A. tumefaciens
201	8.39348665436e-05	A. tumefaciens
200	0.0	A. tumefaciens
203	0.0	A. tumefaciens
202	0.0	A. tumefaciens
771	0.0	A. tumefaciens
204	0.0	A. tumefaciens
207	0.0	A. tumefaciens
772	0.0	A. tumefaciens
209	0.0	A. tumefaciens
208	0.0	A. tumefaciens
779	0.0	A. tumefaciens
778	0.0	A. tumefaciens
77	0.0	A. tumefaciens
76	0.0	A. tumefaciens
75	0.0	A. tumefaciens
74	0.0	A. tumefaciens
73	0.0	A. tumefaciens
72	0.0	A. tumefaciens
71	0.0	A. tumefaciens
70	0.0	A. tumefaciens
655	0.0	A. tumefaciens
79	0.0	A. tumefaciens
78	0.0	A. tumefaciens
869	0.0	A. tumefaciens
686	6.33617193836e-06	A. tumefaciens
359	0.0	A. tumefaciens
358	0.0	A. tumefaciens
868	0.0	A. tumefaciens
669	0.0	A. tumefaciens
668	0.0	A. tumefaciens
667	0.0	A. tumefaciens
666	0.0	A. tumefaciens
665	0.0	A. tumefaciens
664	0.0	A. tumefaciens
663	0.0	A. tumefaciens
662	0.0	A. tumefaciens
661	0.0	A. tumefaciens
660	0.0	A. tumefaciens
215	0.0	A. tumefaciens
692	0.0	A. tumefaciens
693	0.0	A. tumefaciens
690	0.0	A. tumefaciens
691	0.0	A. tumefaciens
696	0.000178062678063	A. tumefaciens
697	0.0	A. tumefaciens
694	0.0	A. tumefaciens
695	0.0	A. tumefaciens
698	0.0	A. tumefaciens
699	0.000127032520325	A. tumefaciens
526	0.0	A. tumefaciens
542	0.0	A. tumefaciens
543	0.0	A. tumefaciens
540	0.0	A. tumefaciens
541	0.0	A. tumefaciens
546	0.0	A. tumefaciens
547	0.0	A. tumefaciens
544	0.0	A. tumefaciens
545	0.0	A. tumefaciens
8	0.0	A. tumefaciens
548	0.0	A. tumefaciens
549	0.0	A. tumefaciens
598	0.0	A. tumefaciens
995	0.0	A. tumefaciens
994	0.0	A. tumefaciens
997	0.0	A. tumefaciens
996	0.0	A. tumefaciens
991	0.0	A. tumefaciens
990	0.0	A. tumefaciens
993	0.0	A. tumefaciens
992	0.0	A. tumefaciens
258	0.0	A. tumefaciens
999	0.0	A. tumefaciens
998	0.0	A. tumefaciens
120	0.0	A. tumefaciens
121	0.0	A. tumefaciens
122	0.0	A. tumefaciens
123	0.0	A. tumefaciens
124	0.0	A. tumefaciens
218	0.0	A. tumefaciens
126	1.09821079497e-06	A. tumefaciens
127	0.0	A. tumefaciens
128	3.52112676056e-05	A. tumefaciens
2	0.0	A. tumefaciens
219	0.0	A. tumefaciens
259	0.0	A. tumefaciens
414	0.000103156591706	A. tumefaciens
861	0.0	A. tumefaciens
416	0.0	A. tumefaciens
417	0.0	A. tumefaciens
410	0.0	A. tumefaciens
411	0.0	A. tumefaciens
412	0.0	A. tumefaciens
413	0.0	A. tumefaciens
920	0.0	A. tumefaciens
921	0.0	A. tumefaciens
922	0.0	A. tumefaciens
923	0.0	A. tumefaciens
924	0.000180375180375	A. tumefaciens
925	0.0	A. tumefaciens
926	0.0	A. tumefaciens
136	0.0	A. tumefaciens
319	0.0	A. tumefaciens
318	8.45165652468e-05	A. tumefaciens
313	0.0	A. tumefaciens
312	0.0	A. tumefaciens
311	0.0	A. tumefaciens
310	0.0	A. tumefaciens
317	0.0	A. tumefaciens
316	0.0	A. tumefaciens
315	0.0	A. tumefaciens
314	0.0	A. tumefaciens
866	0.0	A. tumefaciens
496	0.0	A. tumefaciens
832	0.0	A. tumefaciens
833	0.0	A. tumefaciens
830	0.0	A. tumefaciens
831	0.0	A. tumefaciens
836	0.0	A. tumefaciens
837	0.0	A. tumefaciens
834	0.0	A. tumefaciens
835	0.0	A. tumefaciens
838	0.0	A. tumefaciens
839	0.0	A. tumefaciens
3	0.0	A. tumefaciens
368	0.0	A. tumefaciens
369	0.0	A. tumefaciens
366	0.0	A. tumefaciens
367	0.0	A. tumefaciens
364	0.0	A. tumefaciens
365	0.0	A. tumefaciens
362	0.0	A. tumefaciens
363	0.0	A. tumefaciens
360	0.0	A. tumefaciens
361	0.0	A. tumefaciens
380	0.0	A. tumefaciens
381	0.0	A. tumefaciens
382	0.0	A. tumefaciens
383	0.0	A. tumefaciens
384	3.00120048019e-05	A. tumefaciens
385	0.0	A. tumefaciens
386	0.0	A. tumefaciens
387	0.0	A. tumefaciens
388	0.0	A. tumefaciens
389	0.0	A. tumefaciens
784	0.0	A. tumefaciens
785	0.0	A. tumefaciens
786	0.0	A. tumefaciens
787	0.0	A. tumefaciens
780	0.0	A. tumefaciens
781	0.0	A. tumefaciens
782	0.0	A. tumefaciens
783	0.0	A. tumefaciens
148	0.0	A. tumefaciens
788	0.0	A. tumefaciens
789	0.0	A. tumefaciens
860	0.0	A. tumefaciens
6	0.0	A. tumefaciens
579	0.0	A. tumefaciens
578	0.0	A. tumefaciens
604	0.0	A. tumefaciens
573	0.0	A. tumefaciens
572	0.0	A. tumefaciens
571	0.0	A. tumefaciens
570	5.24054082381e-05	A. tumefaciens
577	0.0	A. tumefaciens
576	5.67279328341e-05	A. tumefaciens
575	0.0	A. tumefaciens
574	0.0	A. tumefaciens
60	0.0	A. tumefaciens
61	0.0	A. tumefaciens
62	0.0	A. tumefaciens
63	0.0	A. tumefaciens
64	0.0	A. tumefaciens
65	0.0	A. tumefaciens
66	0.0	A. tumefaciens
67	0.0	A. tumefaciens
68	0.0	A. tumefaciens
69	0.0	A. tumefaciens
250	0.0	A. tumefaciens
251	0.0	A. tumefaciens
256	0.0	A. tumefaciens
257	0.0	A. tumefaciens
254	0.0	A. tumefaciens
255	0.0	A. tumefaciens
603	0.0	A. tumefaciens
156	0.0	A. tumefaciens
939	0.0	A. tumefaciens
731	0.0	A. tumefaciens
730	0.0	A. tumefaciens
733	0.0	A. tumefaciens
732	0.0	A. tumefaciens
735	0.0	A. tumefaciens
734	0.0	A. tumefaciens
508	0.0	A. tumefaciens
509	0.0	A. tumefaciens
506	0.0	A. tumefaciens
507	0.0	A. tumefaciens
504	0.0	A. tumefaciens
505	0.0	A. tumefaciens
502	0.0	A. tumefaciens
503	0.0	A. tumefaciens
500	0.0	A. tumefaciens
501	0.0	A. tumefaciens
630	0.0	A. tumefaciens
631	0.0	A. tumefaciens
632	0.0	A. tumefaciens
633	0.0	A. tumefaciens
634	0.0	A. tumefaciens
635	0.0	A. tumefaciens
636	5.49299642955e-06	A. tumefaciens
637	0.0	A. tumefaciens
638	0.0	A. tumefaciens
639	0.0	A. tumefaciens
467	0.0	A. tumefaciens
927	0.0	A. tumefaciens
461	0.0	A. tumefaciens
39	0.0	A. tumefaciens
463	0.0	A. tumefaciens
462	0.0	A. tumefaciens
38	0.0	A. tumefaciens
168	0.0	A. tumefaciens
169	0.0	A. tumefaciens
164	0.0	A. tumefaciens
165	4.80311354867e-05	A. tumefaciens
166	0.0	A. tumefaciens
167	0.0	A. tumefaciens
160	0.0	A. tumefaciens
161	0.0	A. tumefaciens
162	0.0	A. tumefaciens
163	0.0	A. tumefaciens
964	0.0	A. tumefaciens
965	0.0	A. tumefaciens
966	0.0	A. tumefaciens
967	0.0	A. tumefaciens
960	0.0	A. tumefaciens
961	0.0	A. tumefaciens
962	0.0	A. tumefaciens
963	0.0	A. tumefaciens
968	0.0	A. tumefaciens
969	0.0	A. tumefaciens
935	0.0	A. tumefaciens
934	0.0	A. tumefaciens
908	0.0	A. tumefaciens
909	0.000113921166553	A. tumefaciens
878	0.0	A. tumefaciens
879	0.0	A. tumefaciens
876	0.0	A. tumefaciens
877	0.0	A. tumefaciens
874	0.0	A. tumefaciens
875	0.0	A. tumefaciens
872	0.0	A. tumefaciens
873	0.0	A. tumefaciens
870	0.0	A. tumefaciens
871	0.0	A. tumefaciens
9	0.0	A. tumefaciens
890	0.0	A. tumefaciens
891	0.0	A. tumefaciens
892	0.0	A. tumefaciens
893	0.0	A. tumefaciens
894	0.0	A. tumefaciens
895	0.0	A. tumefaciens
896	0.0	A. tumefaciens
897	0.0	A. tumefaciens
898	0.0	A. tumefaciens
899	0.0	A. tumefaciens
439	0.0	A. tumefaciens
436	0.0	A. tumefaciens
437	0.0	A. tumefaciens
357	4.662004662e-05	A. tumefaciens
356	0.0	A. tumefaciens
809	0.0	A. tumefaciens
808	0.0	A. tumefaciens
353	0.0	A. tumefaciens
352	0.0	A. tumefaciens
351	0.0	A. tumefaciens
350	0.0	A. tumefaciens
803	0.0	A. tumefaciens
802	0.0	A. tumefaciens
801	0.0	A. tumefaciens
800	0.0	A. tumefaciens
807	3.29641350211e-05	A. tumefaciens
806	0.0	A. tumefaciens
805	0.0	A. tumefaciens
804	0.0	A. tumefaciens
216	0.0	A. tumefaciens
217	0.0	A. tumefaciens
768	0.0	A. tumefaciens
769	0.0	A. tumefaciens
212	0.0	A. tumefaciens
213	0.0	A. tumefaciens
210	0.0	A. tumefaciens
211	0.0	A. tumefaciens
762	0.0	A. tumefaciens
763	0.0	A. tumefaciens
760	0.0	A. tumefaciens
761	0.0	A. tumefaciens
766	0.0	A. tumefaciens
767	0.0	A. tumefaciens
764	0.0	A. tumefaciens
765	0.0	A. tumefaciens
957	0.0	A. tumefaciens
956	0.0	A. tumefaciens
438	0.0	A. tumefaciens
289	0.0	A. tumefaciens
288	0.0	A. tumefaciens
4	0.0	A. tumefaciens
281	0.0	A. tumefaciens
280	0.0	A. tumefaciens
283	0.0	A. tumefaciens
282	0.0	A. tumefaciens
285	0.0	A. tumefaciens
284	0.0	A. tumefaciens
287	0.0	A. tumefaciens
286	0.0	A. tumefaciens
678	0.0	A. tumefaciens
679	0.0	A. tumefaciens
674	0.0	A. tumefaciens
675	0.0	A. tumefaciens
676	0.0	A. tumefaciens
677	0.0	A. tumefaciens
670	0.0	A. tumefaciens
671	0.0	A. tumefaciens
672	0.0	A. tumefaciens
673	0.0	A. tumefaciens
263	0.0	A. tumefaciens
262	0.0	A. tumefaciens
261	0.0	A. tumefaciens
260	0.0	A. tumefaciens
267	0.0	A. tumefaciens
266	0.0	A. tumefaciens
265	0.0	A. tumefaciens
264	0.000142976716888	A. tumefaciens
269	0.0	A. tumefaciens
268	0.0	A. tumefaciens
701	0.0	A. tumefaciens
59	0.0	A. tumefaciens
58	0.0	A. tumefaciens
55	0.0	A. tumefaciens
54	0.0	A. tumefaciens
57	0.0	A. tumefaciens
56	0.0	A. tumefaciens
51	0.0	A. tumefaciens
50	0.0	A. tumefaciens
53	0.0	A. tumefaciens
52	0.0	A. tumefaciens
537	0.0	A. tumefaciens
536	0.0	A. tumefaciens
535	0.0	A. tumefaciens
534	0.0	A. tumefaciens
533	0.0	A. tumefaciens
532	0.0	A. tumefaciens
531	0.0	A. tumefaciens
530	0.0	A. tumefaciens
539	0.0	A. tumefaciens
538	0.0	A. tumefaciens
987	0.0	A. tumefaciens
775	0.0	A. tumefaciens
988	0.0	A. tumefaciens
989	0.0	A. tumefaciens
774	0.0	A. tumefaciens
982	0.0	A. tumefaciens
983	0.0	A. tumefaciens
980	0.0	A. tumefaciens
981	0.0	A. tumefaciens
986	0.0	A. tumefaciens
777	0.0	A. tumefaciens
984	0.0	A. tumefaciens
985	0.0	A. tumefaciens
115	0.0	A. tumefaciens
252	0.0	A. tumefaciens
117	0.0	A. tumefaciens
116	0.0	A. tumefaciens
111	0.0	A. tumefaciens
110	0.0	A. tumefaciens
113	0.0	A. tumefaciens
253	0.0	A. tumefaciens
205	0.0	A. tumefaciens
119	0.0	A. tumefaciens
118	0.0	A. tumefaciens
770	0.0	A. tumefaciens
773	0.0	A. tumefaciens
206	0.0	A. tumefaciens
429	0.0	A. tumefaciens
428	0.0	A. tumefaciens
919	0.0	A. tumefaciens
918	0.0	A. tumefaciens
421	0.0	A. tumefaciens
420	0.0	A. tumefaciens
917	0.0	A. tumefaciens
422	0.0	A. tumefaciens
425	0.0	A. tumefaciens
910	0.0	A. tumefaciens
427	0.0	A. tumefaciens
426	0.0	A. tumefaciens
308	0.0	A. tumefaciens
309	0.0	A. tumefaciens
300	0.0	A. tumefaciens
301	0.0	A. tumefaciens
302	0.0	A. tumefaciens
303	6.25390869293e-05	A. tumefaciens
304	0.0	A. tumefaciens
305	0.0	A. tumefaciens
306	0.0	A. tumefaciens
307	0.0	A. tumefaciens
825	0.0	A. tumefaciens
776	0.0	A. tumefaciens
370	0.0	A. tumefaciens
373	0.0	A. tumefaciens
847	0.0	A. tumefaciens
846	0.0	A. tumefaciens
845	0.0	A. tumefaciens
826	0.0	A. tumefaciens
843	0.0	A. tumefaciens
842	0.0	A. tumefaciens
841	0.0	A. tumefaciens
840	1.12598490808e-05	A. tumefaciens
375	0.0	A. tumefaciens
853	0.0	A. tumefaciens
849	0.0	A. tumefaciens
848	0.0	A. tumefaciens
377	0.0	A. tumefaciens
682	0.0	A. tumefaciens
376	0.0	A. tumefaciens
568	0.0	A. tumefaciens
569	0.0	A. tumefaciens
751	0.0	A. tumefaciens
750	0.0	A. tumefaciens
757	0.0	A. tumefaciens
756	0.0	A. tumefaciens
755	0.0	A. tumefaciens
754	0.0	A. tumefaciens
560	0.0	A. tumefaciens
561	3.73270822913e-06	A. tumefaciens
562	0.0	A. tumefaciens
563	0.0	A. tumefaciens
564	0.0	A. tumefaciens
565	0.0	A. tumefaciens
566	0.0	A. tumefaciens
567	9.47328533535e-05	A. tumefaciens
739	0.0	A. tumefaciens
229	0.0	A. tumefaciens
228	0.0	A. tumefaciens
227	0.0	A. tumefaciens
226	0.0	A. tumefaciens
225	5.76302443522e-05	A. tumefaciens
224	0.0	A. tumefaciens
223	0.0	A. tumefaciens
222	0.0	A. tumefaciens
221	0.0	A. tumefaciens
220	0.0	A. tumefaciens
629	0.0	A. tumefaciens
114	0.0	A. tumefaciens
391	0.0	A. tumefaciens
726	0.0	A. tumefaciens
727	0.0	A. tumefaciens
724	0.0	A. tumefaciens
725	0.0	A. tumefaciens
722	0.0	A. tumefaciens
723	0.0	A. tumefaciens
720	0.0	A. tumefaciens
721	0.0	A. tumefaciens
728	0.0	A. tumefaciens
729	0.0	A. tumefaciens
151	0.0	A. tumefaciens
150	0.0	A. tumefaciens
153	0.0	A. tumefaciens
152	0.0	A. tumefaciens
601	0.0	A. tumefaciens
600	0.0	A. tumefaciens
157	0.0	A. tumefaciens
602	0.0	A. tumefaciens
159	0.0	A. tumefaciens
158	0.0	A. tumefaciens
112	0.0	A. tumefaciens
609	0.0	A. tumefaciens
608	0.0	A. tumefaciens
976	0.0	A. tumefaciens
469	0.0	A. tumefaciens
80	0.0	A. tumefaciens
468	0.0	A. tumefaciens
959	0.0	A. tumefaciens
958	0.0	A. tumefaciens
81	0.0	A. tumefaciens
48	0.0	A. tumefaciens
49	0.0	A. tumefaciens
951	0.0	A. tumefaciens
950	0.0	A. tumefaciens
953	0.0	A. tumefaciens
952	0.0	A. tumefaciens
955	0.0	A. tumefaciens
954	0.0	A. tumefaciens
40	0.0	A. tumefaciens
41	0.0	A. tumefaciens
465	0.0	A. tumefaciens
5	0.0	A. tumefaciens
464	0.0	A. tumefaciens
620	0.0	A. tumefaciens
374	0.0	A. tumefaciens
466	0.0	A. tumefaciens
460	0.0	A. tumefaciens
489	0.0	A. tumefaciens
488	0.0	A. tumefaciens
487	0.0	A. tumefaciens
486	0.0	A. tumefaciens
485	0.0	A. tumefaciens
484	0.0	A. tumefaciens
483	0.0	A. tumefaciens
482	0.0	A. tumefaciens
481	0.0	A. tumefaciens
480	0.0	A. tumefaciens
472	0.0	A. tumefaciens
473	0.0	A. tumefaciens
470	0.0	A. tumefaciens
471	0.0	A. tumefaciens
476	0.0	A. tumefaciens
477	0.0	A. tumefaciens
474	0.0	A. tumefaciens
475	0.0	A. tumefaciens
478	0.0	A. tumefaciens
479	0.0	A. tumefaciens
0	0.0	M. florum
344	0.0	M. florum
345	0.0	M. florum
346	0.0	M. florum
347	0.0	M. florum
340	0.0	M. florum
341	0.0	M. florum
342	0.0	M. florum
343	0.0	M. florum
810	0.0	M. florum
811	0.0	M. florum
812	0.0	M. florum
813	3.51298751484e-06	M. florum
348	1.54702970297e-05	M. florum
349	0.0	M. florum
816	0.0	M. florum
817	0.0	M. florum
595	0.0	M. florum
737	0.0	M. florum
719	0.0	M. florum
718	0.0	M. florum
717	2.38948626045e-05	M. florum
716	0.0	M. florum
715	0.0	M. florum
714	0.0	M. florum
713	0.0	M. florum
712	0.0	M. florum
711	0.0	M. florum
710	0.0	M. florum
618	0.0	M. florum
915	0.0	M. florum
914	0.0	M. florum
606	0.0	M. florum
917	0.0	M. florum
594	0.0	M. florum
736	0.0	M. florum
916	0.0	M. florum
911	0.0	M. florum
619	0.0	M. florum
910	0.0	M. florum
913	0.0	M. florum
298	0.0	M. florum
299	0.0	M. florum
148	0.0	M. florum
297	0.0	M. florum
294	0.0	M. florum
295	0.0	M. florum
292	0.0	M. florum
293	0.0	M. florum
290	0.0	M. florum
291	0.0	M. florum
591	0.0	M. florum
590	0.0	M. florum
593	0.0	M. florum
592	0.0	M. florum
199	0.0	M. florum
198	0.0	M. florum
597	0.0	M. florum
596	0.0	M. florum
195	0.0	M. florum
194	0.0	M. florum
629	0.0	M. florum
196	0.0	M. florum
191	0.0	M. florum
190	0.0	M. florum
193	0.0	M. florum
192	0.0	M. florum
270	0.0	M. florum
271	0.0	M. florum
272	9.65109366193e-07	M. florum
273	0.0	M. florum
274	0.0	M. florum
275	0.0	M. florum
276	8.9554377418e-07	M. florum
277	0.0	M. florum
278	5.14627250336e-07	M. florum
279	0.0	M. florum
738	0.0	M. florum
524	0.0	M. florum
525	0.0	M. florum
526	0.0	M. florum
527	0.0	M. florum
520	0.0	M. florum
521	0.0	M. florum
522	0.0	M. florum
523	0.0	M. florum
599	0.0	M. florum
528	0.0	M. florum
529	0.0	M. florum
994	0.0	M. florum
449	0.0	M. florum
448	0.0	M. florum
443	0.0	M. florum
442	0.0	M. florum
441	0.0	M. florum
440	0.0	M. florum
447	0.0	M. florum
446	0.0	M. florum
445	2.09459000914e-07	M. florum
444	0.0	M. florum
215	0.0	M. florum
108	0.0	M. florum
109	0.0	M. florum
311	0.0	M. florum
102	0.0	M. florum
103	0.0	M. florum
100	0.0	M. florum
101	0.0	M. florum
106	0.0	M. florum
107	0.0	M. florum
104	0.0	M. florum
105	8.74278720056e-05	M. florum
902	0.0	M. florum
903	0.0	M. florum
39	4.15727814685e-06	M. florum
38	0.0	M. florum
906	0.0	M. florum
907	0.0	M. florum
904	0.0	M. florum
905	0.0	M. florum
33	1.68718280963e-06	M. florum
32	0.0	M. florum
31	0.0	M. florum
30	0.0	M. florum
37	0.0	M. florum
36	0.0	M. florum
35	0.0	M. florum
34	0.0	M. florum
641	0.0	M. florum
640	0.0	M. florum
643	0.0	M. florum
642	0.0	M. florum
645	0.0	M. florum
644	0.0	M. florum
438	0.0	M. florum
439	0.0	M. florum
436	0.0	M. florum
437	0.0	M. florum
434	0.0	M. florum
435	0.0	M. florum
432	0.0	M. florum
433	0.0	M. florum
430	0.0	M. florum
431	0.0	M. florum
826	0.0	M. florum
339	0.0	M. florum
338	0.0	M. florum
335	0.0	M. florum
334	0.0	M. florum
337	0.0	M. florum
336	0.0	M. florum
176	0.0	M. florum
330	0.0	M. florum
333	0.0	M. florum
332	0.0	M. florum
559	0.0	M. florum
1000	0.0	M. florum
558	0.0	M. florum
854	0.0	M. florum
